"","Date_réception_DPE","N°DPE","Code_postal_(BAN)","Etiquette_DPE","_score"
"497","2023-07-22","2369E2472387O","69002","D",26.983139
"498","2023-08-30","2369E2879426X","69002","G",26.983139
"499","2023-07-20","2369E2452323W","69002","E",26.983139
"500","2023-07-14","2369E2381850J","69002","E",26.983139
"501","2023-07-25","2369E2506770Z","69002","G",26.983139
"502","2023-08-21","2369E2765907U","69002","C",26.983139
"503","2023-07-05","2369E2263100B","69002","D",26.983139
"504","2023-07-05","2369E2257848B","69002","D",26.983139
"505","2023-07-20","2369E2441692Z","69002","D",26.983139
"506","2023-08-30","2369E2866603S","69002","C",26.983139
"507","2023-08-02","2369E2613708Z","69002","E",26.983139
"508","2023-08-02","2369E2607788H","69002","E",26.983139
"509","2023-07-21","2369E2464569W","69002","D",26.983139
"510","2023-07-18","2369E2412134D","69002","E",26.983139
"511","2023-08-19","2369E2761388Z","69002","C",26.983139
"512","2023-08-29","2369E2860873I","69002","B",26.983139
"513","2023-08-03","2369E2627258D","69002","E",26.983139
"514","2023-08-02","2369E2605633K","69002","E",26.983139
"515","2023-07-24","2369E2489316R","69002","E",26.983139
"516","2023-07-12","2369E2364146L","69002","D",26.983139
"517","2023-08-28","2369E2841625A","69002","C",26.983139
"518","2023-07-21","2369E2457807U","69002","C",26.983139
"519","2023-07-17","2369E2393747Y","69002","C",26.983139
"520","2023-07-20","2369E2446125M","69002","C",26.983139
"521","2023-07-27","2369E2542350L","69002","F",26.983139
"522","2023-07-21","2369E2457834V","69002","C",26.983139
"523","2023-07-20","2369E2445896R","69002","C",26.983139
"524","2023-07-20","2369E2445855C","69002","C",26.983139
"525","2023-08-03","2369E2632268V","69002","D",26.983139
"526","2023-07-18","2369E2412317E","69002","D",26.983139
"527","2023-08-05","2369E2649790T","69002","C",26.983139
"528","2023-07-12","2369E2363985G","69002","C",26.983139
"529","2023-07-20","2369E2437435G","69002","C",26.983139
"530","2023-07-20","2369E2445993K","69002","C",26.983139
"531","2023-07-27","2369E2541702N","69002","D",26.983139
"532","2023-07-20","2369E2439888P","69002","C",26.983139
"533","2023-07-19","2369E2430294P","69002","C",26.983139
"534","2023-07-20","2369E2438008H","69002","C",26.983139
"535","2023-07-20","2369E2446021M","69002","C",26.983139
"536","2023-07-20","2369E2445935E","69002","C",26.983139
"537","2023-08-01","2369E2599445K","69002","C",26.983139
"538","2023-07-20","2369E2439893U","69002","C",26.983139
"539","2023-07-21","2369E2457829Q","69002","C",26.983139
"540","2023-07-31","2369E2582502T","69002","D",26.983139
"541","2023-07-21","2369E2457804R","69002","C",26.983139
"542","2023-07-20","2369E2444612H","69002","C",26.983139
"543","2023-08-25","2369E2825619K","69002","C",26.983139
"544","2023-07-16","2369E2388608H","69002","C",26.983139
"545","2023-08-30","2369E2879187S","69002","D",26.983139
"546","2023-08-25","2369E2825980H","69002","E",26.983139
"547","2023-08-25","2369E2825610B","69002","C",26.983139
"548","2023-07-03","2369E2229329E","69002","F",26.983139
"549","2023-08-01","2369E2598408N","69002","C",26.983139
"550","2023-07-31","2369E2577518B","69002","D",26.983139
"551","2023-07-31","2369E2587638H","69002","E",26.983139
"552","2023-07-20","2369E2437337M","69002","E",26.983139
"553","2023-07-21","2369E2464539S","69002","D",26.983139
"554","2023-07-21","2369E2464510P","69002","C",26.983139
"555","2023-07-24","2369E2482993M","69002","D",26.983139
"556","2023-07-26","2369E2523538X","69002","C",26.983139
"557","2023-07-04","2369E2248609S","69002","B",26.983139
"558","2023-07-21","2369E2457819G","69002","C",26.983139
"559","2023-07-20","2369E2445868P","69002","C",26.983139
"560","2023-07-20","2369E2446210T","69002","C",26.983139
"561","2023-07-20","2369E2437976B","69002","C",26.983139
"562","2023-07-12","2369E2355992V","69002","E",26.983139
"563","2023-07-20","2369E2439885M","69002","C",26.983139
"564","2023-07-20","2369E2437919W","69002","C",26.983139
"565","2023-07-24","2369E2487042F","69002","D",26.983139
"566","2023-07-27","2369E2534707M","69002","C",26.983139
"567","2023-08-09","2369E2680968X","69002","D",26.983139
"568","2023-07-20","2369E2439863Q","69002","C",26.983139
"569","2023-07-06","2369E2289898T","69002","E",26.983139
"570","2023-07-20","2369E2437986L","69002","C",26.983139
"571","2023-07-12","2369E2352471K","69002","D",26.983139
"572","2023-07-21","2369E2463838T","69002","F",26.983139
"573","2023-07-19","2369E2430301W","69002","C",26.983139
"574","2023-08-30","2369E2878128Z","69002","D",26.983139
"575","2023-07-20","2369E2445881C","69002","C",26.983139
"576","2023-07-21","2369E2455063G","69002","C",26.983139
"577","2023-07-20","2369E2446208R","69002","C",26.983139
"578","2023-07-20","2369E2446170F","69002","C",26.983139
"579","2023-07-20","2369E2437458D","69002","C",26.983139
"580","2023-07-21","2369E2455051U","69002","C",26.983139
"581","2023-07-31","2369E2575294N","69002","C",26.983139
"582","2023-07-19","2369E2430285G","69002","C",26.983139
"583","2023-07-20","2369E2437997W","69002","C",26.983139
"584","2023-07-05","2369E2262474Z","69002","D",26.983139
"585","2023-07-13","2369E2370349A","69002","D",26.983139
"586","2023-07-21","2369E2457852N","69002","C",26.983139
"587","2023-07-20","2369E2446053S","69002","C",26.983139
"588","2023-07-20","2369E2445877Y","69002","C",26.983139
"589","2023-08-07","2369E2658732R","69002","F",26.983139
"590","2023-07-24","2369E2489664B","69002","C",26.983139
"591","2023-08-04","2369E2637836Z","69002","C",26.983139
"592","2023-08-02","2369E2611626X","69002","E",26.983139
"593","2023-07-21","2369E2455070N","69002","C",26.983139
"594","2023-07-24","2369E2492205U","69002","F",26.983139
"595","2023-08-23","2369E2799344V","69002","G",26.983139
"596","2023-07-02","2369E2224510V","69002","F",26.983139
"597","2023-07-27","2369E2547938J","69002","C",26.983139
"598","2023-07-17","2369E2395443E","69002","G",26.983139
"599","2023-08-28","2369E2832530F","69002","E",26.983139
"600","2023-08-24","2369E2806724R","69002","F",26.983139
"601","2023-07-06","2369E2288932P","69002","D",26.983139
"602","2023-07-21","2369E2464534N","69002","C",26.983139
"603","2023-08-09","2369E2689843G","69002","F",26.983139
"604","2023-07-19","2369E2425373I","69002","D",26.983139
"605","2023-08-09","2369E2686790V","69002","D",26.983139
"606","2023-07-21","2369E2465534Z","69002","F",26.983139
"607","2023-07-19","2369E2434271O","69002","D",26.983139
"608","2023-07-21","2369E2464524D","69002","C",26.983139
"609","2023-07-04","2369E2248358B","69002","B",26.983139
"610","2023-07-12","2369E2357018H","69002","D",26.983139
"611","2023-07-31","2369E2589475Y","69002","D",26.983139
"612","2023-08-10","2369E2700316B","69002","D",26.983139
"613","2023-07-20","2369E2446004V","69002","C",26.983139
"614","2023-07-20","2369E2446067G","69002","C",26.983139
"615","2023-07-20","2369E2437455A","69002","C",26.983139
"616","2023-07-13","2369E2371570Z","69002","E",26.983139
"617","2023-07-20","2369E2439880H","69002","C",26.983139
"618","2023-07-17","2369E2393767S","69002","C",26.983139
"619","2023-07-28","2369E2559743K","69002","C",26.983139
"620","2023-07-20","2369E2439864R","69002","C",26.983139
"621","2023-07-20","2369E2439851E","69002","C",26.983139
"622","2023-07-20","2369E2437962N","69002","C",26.983139
"623","2023-07-20","2369E2437451W","69002","C",26.983139
"624","2023-07-17","2369E2393744V","69002","C",26.983139
"625","2023-08-05","2369E2649842T","69002","C",26.983139
"626","2023-07-18","2369E2407177M","69002","D",26.983139
"627","2023-07-17","2369E2393764P","69002","C",26.983139
"628","2023-07-13","2369E2374268T","69002","D",26.983139
"629","2023-08-10","2369E2694962D","69002","D",26.983139
"630","2023-07-20","2369E2439849C","69002","C",26.983139
"631","2023-08-30","2369E2879151I","69002","E",26.983139
"632","2023-08-05","2369E2649809M","69002","C",26.983139
"633","2023-07-17","2369E2397606J","69002","E",26.983139
"634","2023-07-21","2369E2468505G","69002","E",26.983139
"635","2023-07-21","2369E2464505K","69002","D",26.983139
"636","2023-07-05","2369E2261008P","69002","D",26.983139
"637","2023-07-31","2369E2587651U","69002","E",26.983139
"638","2023-08-04","2369E2641313S","69002","E",26.983139
"639","2023-07-04","2369E2253109U","69002","D",26.983139
"640","2023-08-06","2369E2654637E","69002","F",26.983139
"641","2023-07-25","2369E2510387C","69002","E",26.983139
"642","2023-07-07","2369E2293215I","69002","F",26.983139
"643","2023-07-19","2369E2426023I","69002","F",26.983139
"644","2023-08-22","2369E2784724N","69002","D",26.983139
"645","2023-07-21","2369E2464518X","69002","C",26.983139
"646","2023-08-02","2369E2610011U","69002","D",26.983139
"647","2023-07-24","2369E2493423Q","69002","D",26.983139
"648","2023-07-12","2369E2362204T","69002","F",26.983139
"649","2023-07-24","2369E2488974N","69002","E",26.983139
"650","2023-07-21","2369E2464557K","69002","C",26.983139
"651","2023-07-17","2369E2389935I","69002","E",26.983139
"652","2023-07-20","2369E2438000Z","69002","C",26.983139
"653","2023-07-21","2369E2455057A","69002","C",26.983139
"654","2023-07-20","2369E2446049O","69002","C",26.983139
"655","2023-07-21","2369E2457876L","69002","C",26.983139
"656","2023-08-21","2369E2772066R","69002","D",26.983139
"657","2023-07-20","2369E2446188X","69002","C",26.983139
"658","2023-07-20","2369E2446112Z","69002","C",26.983139
"659","2023-07-20","2369E2438012L","69002","C",26.983139
"660","2023-07-21","2369E2455106X","69002","C",26.983139
"661","2023-08-01","2369E2597426T","69002","D",26.983139
"662","2023-08-04","2369E2635273K","69002","C",26.983139
"663","2023-08-07","2369E2658743C","69002","E",26.983139
"664","2023-07-27","2369E2548132V","69002","D",26.983139
"665","2023-07-21","2369E2464565S","69002","C",26.983139
"666","2023-08-19","2369E2761332V","69002","D",26.983139
"667","2023-08-04","2369E2636810N","69002","F",26.983139
"668","2023-07-27","2369E2540150V","69002","D",26.983139
"669","2023-08-01","2369E2598134Z","69002","E",26.983139
"670","2023-07-20","2369E2439493K","69002","F",26.983139
"671","2023-08-16","2369E2740162P","69002","G",26.983139
"672","2023-08-03","2369E2624428H","69002","C",26.983139
"673","2023-08-09","2369E2690967M","69002","E",26.983139
"674","2023-07-20","2369E2445979W","69002","C",26.983139
"675","2023-07-26","2369E2519978Z","69002","D",26.983139
"676","2023-08-05","2369E2649806J","69002","C",26.983139
"677","2023-07-21","2369E2455087E","69002","C",26.983139
"678","2023-07-20","2369E2436681G","69002","D",26.983139
"679","2023-07-11","2369E2336618R","69002","E",26.983139
"680","2023-08-05","2369E2649801E","69002","C",26.983139
"681","2023-07-12","2369E2356223S","69002","D",26.983139
"682","2023-07-20","2369E2452463G","69002","D",26.983139
"683","2023-07-21","2369E2457817E","69002","C",26.983139
"684","2023-07-20","2369E2445945O","69002","C",26.983139
"685","2023-08-25","2369E2818806J","69002","F",26.983139
"686","2023-07-20","2369E2437972X","69002","C",26.983139
"687","2023-07-19","2369E2430299U","69002","C",26.983139
"688","2023-08-05","2369E2649778H","69002","C",26.983139
"689","2023-07-19","2369E2430279A","69002","C",26.983139
"690","2023-08-14","2369E2722138J","69002","D",26.983139
"691","2023-07-31","2369E2586721A","69002","D",26.983139
"692","2023-07-11","2369E2345767O","69002","F",26.983139
"693","2023-07-21","2369E2464563Q","69002","C",26.983139
"694","2023-07-21","2369E2464535O","69002","C",26.983139
"695","2023-08-14","2369E2722058H","69002","E",26.983139
"696","2023-08-02","2369E2608132N","69002","E",26.983139
"697","2023-07-17","2369E2402305C","69002","D",26.983139
"698","2023-07-10","2369E2318547Q","69002","E",26.983139
"699","2023-07-26","2369E2529954R","69002","E",26.983139
"700","2023-08-21","2369E2765725U","69002","E",26.983139
"701","2023-07-12","2369E2352595E","69002","D",26.983139
"702","2023-07-02","2369E2224630L","69002","D",26.983139
"703","2023-08-05","2369E2649918R","69002","D",26.983139
"704","2023-07-06","2369E2281019G","69002","D",26.983139
"705","2023-07-05","2369E2265389C","69002","D",26.983139
"706","2023-07-10","2369E2324558V","69002","E",26.983139
"707","2023-08-30","2369E2868197A","69002","E",26.983139
"708","2023-07-26","2369E2513775K","69002","E",26.983139
"709","2023-07-20","2369E2437982H","69002","C",26.983139
"710","2023-07-20","2369E2445949S","69002","C",26.983139
"711","2023-07-20","2369E2445939I","69002","C",26.983139
"712","2023-07-11","2369E2349217G","69002","D",26.983139
"713","2023-08-17","2369E2749079O","69002","C",26.983139
"714","2023-07-20","2369E2439828H","69002","C",26.983139
"715","2023-07-12","2369E2357012B","69002","D",26.983139
"716","2023-07-21","2369E2455090H","69002","C",26.983139
"717","2023-07-20","2369E2452586Z","69002","F",26.983139
"718","2023-07-04","2369E2252378R","69002","C",26.983139
"719","2023-08-18","2369E2751731O","69002","D",26.983139
"720","2023-07-31","2369E2589880N","69002","D",26.983139
"721","2023-07-20","2369E2445989G","69002","C",26.983139
"722","2023-07-04","2369E2248133K","69002","B",26.983139
"723","2023-07-24","2369E2482700F","69002","E",26.983139
"724","2023-08-09","2369E2689846J","69002","E",26.983139
"725","2023-07-03","2369E2228987A","69002","F",26.983139
"726","2023-08-06","2369E2654251I","69002","E",26.983139
"727","2023-07-20","2369E2438733E","69002","D",26.983139
"728","2023-08-25","2369E2816016B","69002","G",26.983139
"729","2023-07-13","2369E2367028H","69002","D",26.983139
"730","2023-07-20","2369E2437998X","69002","C",26.983139
"731","2023-07-21","2369E2457826N","69002","C",26.983139
"732","2023-07-08","2369E2311282F","69002","C",26.983139
"733","2023-07-18","2369E2411917U","69002","F",26.983139
"734","2023-08-01","2369E2594150T","69002","E",26.983139
"735","2023-08-29","2369E2862017I","69002","D",26.983139
"736","2023-07-20","2369E2446001S","69002","C",26.983139
"737","2023-07-20","2369E2446216Z","69002","C",26.983139
"738","2023-08-22","2369E2785968J","69002","E",26.983139
"739","2023-07-11","2369E2337066X","69002","C",26.983139
"740","2023-07-20","2369E2437440L","69002","C",26.983139
"741","2023-08-03","2369E2625277Y","69002","D",26.983139
"742","2023-07-20","2369E2437989O","69002","C",26.983139
"743","2023-08-30","2369E2873657A","69002","G",26.983139
"744","2023-07-18","2369E2417445K","69002","D",26.983139
"745","2023-08-10","2369E2700251O","69002","D",26.983139
"746","2023-07-05","2369E2269955S","69002","E",26.983139
"747","2023-08-25","2369E2825622N","69002","C",26.983139
"748","2023-08-28","2369E2832852P","69002","E",26.983139
"749","2023-07-13","2369E2374779K","69002","E",26.983139
"750","2023-07-06","2369E2284982R","69002","E",26.983139
"751","2023-07-20","2369E2445885G","69002","C",26.983139
"752","2023-07-21","2369E2455076T","69002","C",26.983139
"753","2023-08-16","2369E2732034Z","69002","D",26.983139
"754","2023-07-20","2369E2439868V","69002","C",26.983139
"755","2023-07-03","2369E2231034T","69002","D",26.983139
"756","2023-07-18","2369E2419825Y","69002","D",26.983139
"757","2023-07-03","2369E2239470F","69002","G",26.983139
"758","2023-07-20","2369E2446038D","69002","C",26.983139
"759","2023-07-20","2369E2439762T","69002","C",26.983139
"760","2023-07-05","2369E2264244B","69002","D",26.983139
"761","2023-07-17","2369E2393768T","69002","C",26.983139
"762","2023-07-21","2369E2462428N","69002","C",26.983139
"763","2023-07-18","2369E2405473Y","69002","D",26.983139
"764","2023-07-08","2369E2310994D","69002","C",26.983139
"765","2023-08-28","2369E2836538J","69002","C",26.983139
"766","2023-07-26","2369E2521626J","69002","C",26.983139
"767","2023-07-28","2369E2565136V","69002","B",26.983139
"768","2023-07-21","2369E2455073Q","69002","C",26.983139
"769","2023-07-20","2369E2437999Y","69002","C",26.983139
"770","2023-07-20","2369E2439850D","69002","C",26.983139
"771","2023-07-20","2369E2446031W","69002","C",26.983139
"772","2023-07-17","2369E2389835M","69002","D",26.983139
"773","2023-08-09","2369E2683708H","69002","E",26.983139
"774","2023-08-28","2369E2835697A","69002","C",26.983139
"775","2023-07-06","2369E2274461A","69002","D",26.983139
"776","2023-07-20","2369E2445975S","69002","C",26.983139
"777","2023-07-20","2369E2445915K","69002","C",26.983139
"778","2023-08-29","2369E2860278L","69002","E",26.983139
"779","2023-07-21","2369E2457857S","69002","C",26.983139
"780","2023-07-19","2369E2426204H","69002","F",26.983139
"781","2023-07-08","2369E2310826R","69002","C",26.983139
"782","2023-07-17","2369E2393736N","69002","C",26.983139
"783","2023-08-24","2369E2810485I","69002","C",26.983139
"784","2023-08-05","2369E2649893S","69002","D",26.983139
"785","2023-07-20","2369E2438004D","69002","C",26.983139
"786","2023-07-25","2369E2497129E","69002","D",26.983139
"787","2023-07-05","2369E2264227K","69002","D",26.983139
"788","2023-07-20","2369E2446022N","69002","C",26.983139
"789","2023-07-21","2369E2455019O","69002","C",26.983139
"790","2023-07-21","2369E2455054X","69002","C",26.983139
